"survey_times","ser_survey_Q","label"
2016-02-02 10:20:00,15.3989019551415,8
2016-02-02 10:25:00,15.3989019551415,8
2016-02-02 10:30:00,15.3989019551415,8
2016-02-02 10:35:00,15.3989019551415,8
2016-02-02 10:40:00,15.3989019551415,8
2016-02-02 10:45:00,15.3989019551415,8
2016-02-02 10:50:00,15.3989019551415,8
2016-02-02 10:55:00,15.3989019551415,8
2016-02-02 11:00:00,15.3989019551415,8
2016-02-02 11:05:00,15.3989019551415,8
2016-02-02 11:10:00,15.3989019551415,8
2016-02-02 11:15:00,15.3989019551415,8
2016-02-02 11:20:00,15.3989019551415,8
2016-02-02 11:25:00,15.3989019551415,8
2016-02-02 11:30:00,15.3989019551415,8
2016-02-02 11:35:00,15.3989019551415,8
2016-02-02 11:40:00,15.3989019551415,8
2016-02-02 11:45:00,15.3989019551415,8
2016-02-02 11:50:00,15.3989019551415,8
2016-02-02 11:55:00,15.3989019551415,8
2016-02-02 12:00:00,15.3989019551415,8
2016-02-02 12:05:00,15.1851372624966,8
2016-02-02 12:10:00,15.1851372624966,8
2016-02-02 12:15:00,15.1851372624966,8
2016-02-02 12:20:00,15.1851372624966,8
2016-02-02 12:25:00,15.1851372624966,8
2016-02-02 12:30:00,15.1851372624966,8
2016-02-02 12:35:00,15.1851372624966,8
2016-02-02 12:40:00,15.1851372624966,8
2016-02-02 12:45:00,15.1851372624966,8
2016-02-02 12:50:00,15.1851372624966,8
2016-02-02 12:55:00,15.1851372624966,8
2016-02-02 13:00:00,15.1851372624966,8
2016-02-02 13:05:00,15.1851372624966,8
2016-02-02 13:10:00,15.1851372624966,8
2016-02-02 13:15:00,15.1851372624966,8
2016-02-02 13:20:00,15.1851372624966,8
2016-02-02 13:25:00,15.1851372624966,8
2016-02-02 13:30:00,15.1851372624966,8
2016-02-02 13:35:00,15.1851372624966,8
2016-02-02 13:40:00,15.1851372624966,8
2016-02-02 13:45:00,15.1851372624966,8
2016-02-02 13:50:00,15.1851372624966,8
2016-02-02 13:55:00,15.1851372624966,8
2016-02-02 14:00:00,14.9733820191404,8
2016-02-14 09:00:00,8.75195193182624,9
2016-02-14 09:05:00,8.75195193182624,9
2016-02-14 09:10:00,8.75195193182624,9
2016-02-14 09:15:00,8.75195193182624,9
2016-02-14 09:20:00,8.75195193182624,9
2016-02-14 09:25:00,8.60603378933732,9
2016-02-14 09:30:00,8.60603378933732,9
2016-02-14 09:35:00,8.60603378933732,9
2016-02-14 09:40:00,8.60603378933732,9
2016-02-14 09:45:00,8.60603378933732,9
2016-02-14 09:50:00,8.60603378933732,9
2016-02-14 09:55:00,8.60603378933732,9
2016-02-14 10:00:00,8.60603378933732,9
2016-02-14 10:05:00,8.60603378933732,9
2016-02-14 10:10:00,8.60603378933732,9
